topicId,topic_title,exam
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
20,STATEMENT_AND_CONCLUSION,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
3,SYLLOGISM,RRB_NTPC
